nombre,error,error_train,dif_error
RandomForest_20_70_1_110,0.02333872756515186,0.004710928085852364,0.018627799479299496
RandomForest_20_70_1_125,0.023529539224204327,0.004334901258217018,0.01919463796598731
RandomForest_20_70_1_140,0.023504164345147044,0.004555312406395547,0.018948851938751496
RandomForest_20_70_1_155,0.022952995236510624,0.00437626958154897,0.018576725654961653
RandomForest_20_70_1_170,0.023841871786316023,0.004066399236555048,0.019775472549760975
RandomForest_20_70_1_185,0.022532281876721974,0.004057351202476977,0.018474930674244997
RandomForest_20_70_1_200,0.023073091523102277,0.004616732049760701,0.018456359473341576
RandomForest_20_70_5_20,0.029826082112763854,0.017886057163162973,0.011940024949600881
RandomForest_20_70_5_35,0.026347497007955717,0.014382015720399832,0.011965481287555885
RandomForest_20_70_5_50,0.025938158350806526,0.014488856174421258,0.011449302176385267
RandomForest_20_70_5_65,0.02635084275137704,0.013738980964940943,0.012611861786436097
RandomForest_20_70_5_80,0.025331547663515114,0.013080795782022524,0.01225075188149259
RandomForest_20_70_5_95,0.02507535474548658,0.013182413243186352,0.011892941502300228
RandomForest_20_70_5_110,0.025186118048056143,0.011986330837989473,0.01319978721006667
RandomForest_20_70_5_125,0.024999689500034648,0.012332434721343008,0.01266725477869164
RandomForest_20_70_5_140,0.024008864443539363,0.012246799165454587,0.011762065278084776
RandomForest_20_70_5_155,0.02500371766594667,0.012002813006978074,0.013000904658968597
RandomForest_20_70_5_170,0.02429473628697529,0.012197438767015652,0.01209729751995964
RandomForest_20_70_5_185,0.025869907583565076,0.012029776209032382,0.013840131374532693
RandomForest_20_70_5_200,0.024414925226055338,0.011057895141251094,0.013357030084804244
RandomForest_20_70_9_20,0.033181836461020194,0.023897060493367876,0.009284775967652318
RandomForest_20_70_9_35,0.029045819162822888,0.01977996257325379,0.009265856589569098
RandomForest_20_70_9_50,0.027003060445800076,0.018678538791500034,0.008324521654300043
RandomForest_20_70_9_65,0.02702236067748997,0.018079306556118387,0.008943054121371582
RandomForest_20_70_9_80,0.026839000225481968,0.017828305183140866,0.009010695042341102
RandomForest_20_70_9_95,0.026472500007212494,0.017331835988809188,0.009140664018403306
RandomForest_20_70_9_110,0.027462520151553076,0.016848520594179385,0.010613999557373691
RandomForest_20_70_9_125,0.02651946192774255,0.016893106200233404,0.009626355727509146
RandomForest_20_70_9_140,0.0253540391724813,0.016296056238996316,0.009057982933484983
RandomForest_20_70_9_155,0.026737228274569116,0.016548568185423565,0.01018866008914555
RandomForest_20_70_9_170,0.025240206776711408,0.016380324479516574,0.008859882297194834
RandomForest_20_70_9_185,0.025603183157772904,0.016618990581982265,0.00898419257579064
RandomForest_20_70_9_200,0.02672518413105661,0.016600156938625165,0.010125027192431444
RandomForest_20_70_13_20,0.03370671078585147,0.026457980696538725,0.007248730089312743
RandomForest_20_70_13_35,0.030588008379751556,0.023265942808654395,0.007322065571097162
RandomForest_20_70_13_50,0.02790500141658968,0.021519226842379256,0.006385774574210426
RandomForest_20_70_13_65,0.030215413137984724,0.021190844005686167,0.009024569132298557
RandomForest_20_70_13_80,0.027816404796363693,0.020587708341277523,0.00722869645508617
RandomForest_20_70_13_95,0.028252998763227982,0.02015842058131145,0.008094578181916532
RandomForest_20_70_13_110,0.02832953006624009,0.01989445587052214,0.00843507419571795
RandomForest_20_70_13_125,0.02828711582292835,0.01935481896603445,0.008932296856893899
RandomForest_20_70_13_140,0.028208396965858366,0.01987264379220372,0.008335753173654644
RandomForest_20_70_13_155,0.0284848487746376,0.019992108773650465,0.008492740000987136
RandomForest_20_70_13_170,0.02941554458958204,0.02008202474457085,0.009333519845011191
RandomForest_20_70_13_185,0.027335794422774937,0.018946105608371806,0.008389688814403131
RandomForest_20_70_13_200,0.02673287954986285,0.019102357505972948,0.007630522043889903
RandomForest_20_70_17_20,0.03844889847691296,0.030188256209124742,0.00826064226778822
RandomForest_20_70_17_35,0.036444042827272295,0.027413307234976637,0.009030735592295659
RandomForest_20_70_17_50,0.031774973807941684,0.023919742079740118,0.007855231728201566
RandomForest_20_70_17_65,0.0315385436237248,0.023740550433569405,0.007797993190155398
RandomForest_20_70_17_80,0.029692631829504337,0.022590439293946708,0.00710219253555763
RandomForest_20_70_17_95,0.030076768323831004,0.02237222184923157,0.007704546474599432
RandomForest_20_70_17_110,0.02981248308824809,0.02284902538430083,0.006963457703947261
RandomForest_20_70_17_125,0.030217432018307358,0.02241701554050498,0.0078004164778023785
RandomForest_20_70_17_140,0.029156123628835955,0.022072621933123048,0.007083501695712906
RandomForest_20_70_17_155,0.028714656121678013,0.022059421842111925,0.0066552342795660885
RandomForest_20_70_17_170,0.028180325148173965,0.02202153633521268,0.006158788812961287
RandomForest_20_70_17_185,0.029136793430570074,0.021510879352598936,0.0076259140779711375
RandomForest_20_70_17_200,0.028544668437202856,0.021642640778694423,0.006902027658508433
RandomForest_20_90_1_20,0.025377527179061266,0.004732107612791106,0.02064541956627016
RandomForest_20_90_1_35,0.024454558981265154,0.0040910391488904645,0.02036351983237469
RandomForest_20_90_1_50,0.02410747996922332,0.004292091802220576,0.019815388167002745
RandomForest_20_90_1_65,0.023532704991841895,0.00407604267137131,0.019456662320470584
RandomForest_20_90_1_80,0.021962930889511505,0.004030586027599745,0.01793234486191176
RandomForest_20_90_1_95,0.02272283670504941,0.003955548490516623,0.018767288214532787
RandomForest_20_90_1_110,0.023077430958083105,0.004767920451362231,0.018309510506720875
RandomForest_20_90_1_125,0.021984082611820326,0.004339553595062032,0.017644529016758295
RandomForest_20_90_1_140,0.023637164324666223,0.004913013498884915,0.018724150825781306
RandomForest_20_90_1_155,0.023090686365341055,0.004087786778119763,0.019002899587221293
RandomForest_20_90_1_170,0.02291617448007217,0.004031765645889144,0.018884408834183027
RandomForest_20_90_1_185,0.02325153921901276,0.004744651341261456,0.018506887877751305
RandomForest_20_90_1_200,0.02299424145117579,0.004700750118104268,0.018293491333071524
RandomForest_20_90_5_20,0.03004498666416461,0.017823419681270183,0.012221566982894429
RandomForest_20_90_5_35,0.026243095936747642,0.014975461569862654,0.011267634366884988
RandomForest_20_90_5_50,0.02577067219987352,0.013762410685866278,0.01200826151400724
RandomForest_20_90_5_65,0.025444122883316093,0.013371075731061147,0.012073047152254946
RandomForest_20_90_5_80,0.026627154604827223,0.01341894801912783,0.013208206585699394
RandomForest_20_90_5_95,0.025030962162833795,0.013105106107312456,0.01192585605552134
RandomForest_20_90_5_110,0.024420415775725235,0.012203671123056072,0.012216744652669163
RandomForest_20_90_5_125,0.025238047019583484,0.011613810255707997,0.013624236763875487
RandomForest_20_90_5_140,0.024985252023606748,0.011872713285669608,0.01311253873793714
RandomForest_20_90_5_155,0.024256509527206267,0.012059865942471298,0.012196643584734969
RandomForest_20_90_5_170,0.024266981002498498,0.011804246609219119,0.01246273439327938
RandomForest_20_90_5_185,0.025007756378779004,0.011785895020589826,0.013221861358189178
RandomForest_20_90_5_200,0.023302300758979537,0.011674291651313493,0.011628009107666044
RandomForest_20_90_9_20,0.03280650404107711,0.02361317833890058,0.009193325702176527
RandomForest_20_90_9_35,0.028269380296515625,0.019872391359657206,0.008396988936858418
RandomForest_20_90_9_50,0.02717446226742329,0.018508540308924213,0.008665921958499075
RandomForest_20_90_9_65,0.027158734799321384,0.01801519866413483,0.009143536135186554
RandomForest_20_90_9_80,0.02577123989389281,0.0166734823171899,0.009097757576702909
RandomForest_20_90_9_95,0.026394832341858014,0.016595084391620902,0.009799747950237112
RandomForest_20_90_9_110,0.027366996373624636,0.017097607141650564,0.010269389231974072
RandomForest_20_90_9_125,0.0265493978000397,0.0164459346888949,0.010103463111144802
RandomForest_20_90_9_140,0.026787700299279446,0.016680519887286166,0.01010718041199328
RandomForest_20_90_9_155,0.02551118789804098,0.016800778215889364,0.008710409682151615
RandomForest_20_90_9_170,0.026868813166294907,0.016853870881356856,0.010014942284938051
RandomForest_20_90_9_185,0.026104310396874986,0.016540918089929968,0.009563392306945018
RandomForest_20_90_9_200,0.02653799685787032,0.0159959296847866,0.01054206717308372
RandomForest_20_90_13_20,0.03668168104482895,0.02746589744517569,0.009215783599653256
RandomForest_20_90_13_35,0.030940777978717623,0.023073212458940538,0.007867565519777086
RandomForest_20_90_13_50,0.029507601228103572,0.021553838913621438,0.007953762314482134
RandomForest_20_90_13_65,0.027800603266428234,0.020342431332298006,0.007458171934130228
RandomForest_20_90_13_80,0.028156499641817732,0.02031311709816722,0.007843382543650513
RandomForest_20_90_13_95,0.02919604640851602,0.02080270745514958,0.008393338953366438
RandomForest_20_90_13_110,0.027498658844451008,0.020384188400124542,0.007114470444326466
RandomForest_20_90_13_125,0.028647105936278287,0.02033679311509223,0.008310312821186057
RandomForest_20_90_13_140,0.02751871531288019,0.019363678807614818,0.008155036505265372
RandomForest_20_90_13_155,0.028462355537065737,0.020251729417916198,0.00821062611914954
RandomForest_20_90_13_170,0.02745815338844885,0.019172402373420057,0.008285751015028792
RandomForest_20_90_13_185,0.02682615734022033,0.019247192351177746,0.0075789649890425845
RandomForest_20_90_13_200,0.027917479539300627,0.01931065205998297,0.008606827479317656
RandomForest_20_90_17_20,0.03796753202332168,0.03144467506713095,0.006522856956190731
RandomForest_20_90_17_35,0.03254450874667796,0.024811529963906245,0.007732978782771717
RandomForest_20_90_17_50,0.030852876406502288,0.024064938999912164,0.0067879374065901235
RandomForest_20_90_17_65,0.03019093464558469,0.02295299835090074,0.007237936294683948
RandomForest_20_90_17_80,0.03011850604646546,0.022974629052519503,0.007143876993945957
RandomForest_20_90_17_95,0.028904428574603264,0.021838435740404408,0.007065992834198856
RandomForest_20_90_17_110,0.029818251368596307,0.02243689197362809,0.007381359394968218
RandomForest_20_90_17_125,0.028639876731058663,0.021292160535556093,0.00734771619550257
RandomForest_20_90_17_140,0.028698686355127394,0.021926761713971905,0.006771924641155488
RandomForest_20_90_17_155,0.029375079649578893,0.021793388028233638,0.0075816916213452545
RandomForest_20_90_17_170,0.029468150713006343,0.02218606192481152,0.0072820887881948244
RandomForest_20_90_17_185,0.028522666660848246,0.02206690728744308,0.006455759373405166
RandomForest_20_90_17_200,0.02970081945659669,0.021204677891959383,0.008496141564637308
RandomForest_30_10_1_20,0.026211428293391282,0.008156422792574364,0.018055005500816918
RandomForest_30_10_1_35,0.023626611344242616,0.006466940150926255,0.01715967119331636
RandomForest_30_10_1_50,0.023882813444858614,0.005945753980583098,0.017937059464275516
RandomForest_30_10_1_65,0.022900721325184784,0.005266409279069695,0.01763431204611509
RandomForest_30_10_1_80,0.022852692255736943,0.005146576015815787,0.017706116239921157
RandomForest_30_10_1_95,0.022418773440795466,0.005564990727312624,0.01685378271348284
RandomForest_30_10_1_110,0.023466143637555618,0.005730349518747304,0.017735794118808313
RandomForest_30_10_1_125,0.023637888218605504,0.0050126558209597945,0.01862523239764571
RandomForest_30_10_1_140,0.022515585139566762,0.0053086587659477895,0.017206926373618973
RandomForest_30_10_1_155,0.023378993996937443,0.005051865444093714,0.018327128552843727
RandomForest_30_10_1_170,0.0236342340516603,0.005079165239690607,0.018555068811969694
RandomForest_30_10_1_185,0.02329527732158619,0.005459269908229079,0.017836007413357113
RandomForest_30_10_1_200,0.023979508735790567,0.004655179894799919,0.019324328840990647
RandomForest_30_10_5_20,0.02981864083542849,0.01819300355078948,0.011625637284639011
RandomForest_30_10_5_35,0.025945600686377558,0.014942633080576882,0.011002967605800676
RandomForest_30_10_5_50,0.02531430479261401,0.013489726897147652,0.011824577895466357
RandomForest_30_10_5_65,0.025464161025574406,0.013134438848054509,0.012329722177519898
RandomForest_30_10_5_80,0.024938755377117053,0.012690865281434921,0.012247890095682131
RandomForest_30_10_5_95,0.023759003482818283,0.012628188693231436,0.011130814789586847
RandomForest_30_10_5_110,0.024247305251991307,0.012682066214163335,0.011565239037827971
RandomForest_30_10_5_125,0.024513439254832823,0.011643564129592403,0.01286987512524042
RandomForest_30_10_5_140,0.02441881328179719,0.011854832436493438,0.012563980845303753
RandomForest_30_10_5_155,0.024381953533069975,0.011939611984683482,0.012442341548386493
RandomForest_30_10_5_170,0.02451061897952606,0.011885861738277593,0.012624757241248466
RandomForest_30_10_5_185,0.02493404122758655,0.011690213855938002,0.013243827371648548
RandomForest_30_10_5_200,0.02461159302032675,0.011423483422701504,0.013188109597625244
RandomForest_30_10_9_20,0.031356860145073835,0.022057142804842653,0.009299717340231183
RandomForest_30_10_9_35,0.028849452564465368,0.019370516106984273,0.009478936457481095
RandomForest_30_10_9_50,0.028172776978590032,0.018762734112311392,0.00941004286627864
RandomForest_30_10_9_65,0.027571475409524555,0.018201073686022244,0.00937040172350231
RandomForest_30_10_9_80,0.025660587139486695,0.017257201933392103,0.008403385206094592
RandomForest_30_10_9_95,0.026676977514990544,0.017144379870647573,0.009532597644342972
RandomForest_30_10_9_110,0.025805254857306024,0.016897618331621577,0.008907636525684447
RandomForest_30_10_9_125,0.026546633999067253,0.016614263748048367,0.009932370251018886
RandomForest_30_10_9_140,0.025566838763041066,0.016695004904020826,0.00887183385902024
RandomForest_30_10_9_155,0.02602847361937977,0.016415578442202875,0.009612895177176894
RandomForest_30_10_9_170,0.02640904303469219,0.016285700656394498,0.010123342378297692
RandomForest_30_10_9_185,0.026617834296869567,0.01627216472579067,0.010345669571078898
RandomForest_30_10_9_200,0.02546769576869812,0.015934036997925057,0.009533658770773064
RandomForest_30_10_13_20,0.03262054053281542,0.025471404048362126,0.007149136484453294
RandomForest_30_10_13_35,0.030295557890648268,0.022577695037526626,0.007717862853121642
RandomForest_30_10_13_50,0.028827938212327642,0.02139450292597444,0.007433435286353204
RandomForest_30_10_13_65,0.02724620714911143,0.02051460575234035,0.006731601396771078
RandomForest_30_10_13_80,0.02827623404951795,0.020264970565982948,0.008011263483535001
RandomForest_30_10_13_95,0.02820719747285266,0.019782547086722363,0.008424650386130297
RandomForest_30_10_13_110,0.02751663274281335,0.01949461974170257,0.008022013001110783
RandomForest_30_10_13_125,0.02754971524328427,0.01977900144980031,0.007770713793483961
RandomForest_30_10_13_140,0.02732619543042792,0.019437614680959617,0.007888580749468303
RandomForest_30_10_13_155,0.02719894315719275,0.019089108557426585,0.008109834599766167
RandomForest_30_10_13_170,0.027708377627024668,0.019354978242181974,0.008353399384842693
RandomForest_30_10_13_185,0.02698596339651487,0.01926601849217931,0.007719944904335561
RandomForest_30_10_13_200,0.027346799824657906,0.018954895563100437,0.008391904261557469
RandomForest_30_10_17_20,0.03669598264390195,0.028211457077648182,0.008484525566253766
RandomForest_30_10_17_35,0.03171590295138893,0.02585201792472217,0.005863885026666762
RandomForest_30_10_17_50,0.029589743079714858,0.02353615492044363,0.006053588159271227
RandomForest_30_10_17_65,0.029726036956045084,0.022706706375484317,0.007019330580560767
RandomForest_30_10_17_80,0.029691477067954,0.023195297525783178,0.006496179542170823
RandomForest_30_10_17_95,0.029009933749165634,0.022092574654647142,0.006917359094518492
RandomForest_30_10_17_110,0.02854206907020063,0.022469244871623117,0.006072824198577513
RandomForest_30_10_17_125,0.028763142384185758,0.022149292643611648,0.0066138497405741105
RandomForest_30_10_17_140,0.029008685088271757,0.02131563812032659,0.007693046967945167
RandomForest_30_10_17_155,0.028990253055981012,0.021607023733337723,0.007383229322643289
RandomForest_30_10_17_170,0.0294880132020847,0.02188341188524281,0.0076046013168418886
RandomForest_30_10_17_185,0.028846474282531426,0.021546436856364808,0.007300037426166618
RandomForest_30_10_17_200,0.028444480160438573,0.02111859582356121,0.007325884336877364
RandomForest_30_30_1_20,0.023879404709977552,0.0039767369584281596,0.01990266775154939
RandomForest_30_30_1_35,0.023501396129899134,0.0037711553483670986,0.019730240781532037
RandomForest_30_30_1_50,0.022297413628007703,0.003904067978479189,0.018393345649528513
RandomForest_30_30_1_65,0.02240002056164052,0.0038781272012078797,0.01852189336043264
RandomForest_30_30_1_80,0.024027073724568204,0.004260524962879945,0.01976654876168826
RandomForest_30_30_1_95,0.022507176119336246,0.00425575434627425,0.018251421773061997
RandomForest_30_30_1_110,0.022794597248952258,0.00376647227133963,0.019028124977612627
RandomForest_30_30_1_125,0.022003446373580603,0.003931455382450298,0.018071990991130306
RandomForest_30_30_1_140,0.022435930962209173,0.003861276810789284,0.01857465415141989
RandomForest_30_30_1_155,0.022069958338995905,0.0037731388659846057,0.0182968194730113
RandomForest_30_30_1_170,0.023182668681714702,0.003940906618396103,0.0192417620633186
RandomForest_30_30_1_185,0.02268405683503107,0.003815114821033457,0.018868942013997612
RandomForest_30_30_1_200,0.023184137722941124,0.003772226029860709,0.019411911693080416
RandomForest_30_30_5_20,0.02942632665152777,0.01762274091558296,0.011803585735944807
RandomForest_30_30_5_35,0.026649378315673287,0.014758945030385317,0.011890433285287971
RandomForest_30_30_5_50,0.02577478635248611,0.013754914690047502,0.012019871662438609
RandomForest_30_30_5_65,0.02488394078788074,0.013270529864649373,0.011613410923231367
RandomForest_30_30_5_80,0.023934984244476414,0.012908029010418565,0.01102695523405785
RandomForest_30_30_5_95,0.024742186093729385,0.012228668536673083,0.012513517557056302
RandomForest_30_30_5_110,0.02479140088892417,0.012243542884048166,0.012547858004876003
RandomForest_30_30_5_125,0.02505845203705692,0.012167768149395377,0.012890683887661541
RandomForest_30_30_5_140,0.024595910736253612,0.011426663185419907,0.013169247550833705
RandomForest_30_30_5_155,0.024283590717366046,0.011898219628546262,0.012385371088819784
RandomForest_30_30_5_170,0.02530157486582604,0.011552644167300986,0.013748930698525053
RandomForest_30_30_5_185,0.02439704491306428,0.011686141236948153,0.012710903676116127
RandomForest_30_30_5_200,0.025349154848300196,0.011613970880384444,0.013735183967915753
RandomForest_30_30_9_20,0.032922824680485754,0.022803035217095733,0.010119789463390021
RandomForest_30_30_9_35,0.02849709501389943,0.020017208960111593,0.008479886053787838
RandomForest_30_30_9_50,0.026807993190782513,0.01810840044563624,0.008699592745146274
RandomForest_30_30_9_65,0.027334847173360086,0.017707903801548623,0.009626943371811462
RandomForest_30_30_9_80,0.026975540115569213,0.01736437929556251,0.009611160820006702
RandomForest_30_30_9_95,0.026113612708282625,0.017389323509688453,0.008724289198594172
RandomForest_30_30_9_110,0.026488573411120767,0.017021279658068864,0.009467293753051904
RandomForest_30_30_9_125,0.02597972685085914,0.016389855009192635,0.009589871841666507
RandomForest_30_30_9_140,0.026786569559974972,0.016484683538621005,0.010301886021353967
RandomForest_30_30_9_155,0.026408851417245693,0.016637312104045895,0.009771539313199799
RandomForest_30_30_9_170,0.025859416023741057,0.01685462916293594,0.009004786860805119
RandomForest_30_30_9_185,0.025705694320311303,0.016508383660441092,0.00919731065987021
RandomForest_30_30_9_200,0.02634843917638985,0.016448708069534038,0.00989973110685581
RandomForest_30_30_13_20,0.03281482073182276,0.02547357745008398,0.0073412432817387754
RandomForest_30_30_13_35,0.030832646883516845,0.023407250354759646,0.0074253965287571985
RandomForest_30_30_13_50,0.028660463618258157,0.020912224091548783,0.0077482395267093745
RandomForest_30_30_13_65,0.02728759627933706,0.020128315290382733,0.007159280988954329
RandomForest_30_30_13_80,0.027551356504222187,0.020997780298140766,0.006553576206081421
RandomForest_30_30_13_95,0.02744391617260065,0.01994674541978767,0.007497170752812983
RandomForest_30_30_13_110,0.02677822719694826,0.019369919984446263,0.007408307212501998
RandomForest_30_30_13_125,0.027645333183936617,0.019784709521018035,0.007860623662918582
RandomForest_30_30_13_140,0.027564487729074154,0.01928177535646304,0.008282712372611113
RandomForest_30_30_13_155,0.027686231635083138,0.019861153945935146,0.007825077689147992
RandomForest_30_30_13_170,0.02833608447507982,0.01962016846905605,0.008715916006023769
RandomForest_30_30_13_185,0.0270359988259202,0.01947863044016758,0.007557368385752619
RandomForest_30_30_13_200,0.028242426618301012,0.01912977306709757,0.009112653551203442
RandomForest_30_30_17_20,0.03655418824184581,0.030036691164651564,0.006517497077194245
RandomForest_30_30_17_35,0.03344893898139148,0.02627479220232144,0.00717414677907004
RandomForest_30_30_17_50,0.03174125853231924,0.024469029177671766,0.007272229354647473
RandomForest_30_30_17_65,0.030587257755551944,0.02353087268956069,0.0070563850659912525
RandomForest_30_30_17_80,0.028137644388412673,0.022499309955705957,0.005638334432706716
RandomForest_30_30_17_95,0.028791338067613602,0.022096055835219224,0.006695282232394378
RandomForest_30_30_17_110,0.028791307558523955,0.02216904046885169,0.006622267089672264
RandomForest_30_30_17_125,0.02899006586335725,0.021991232337414367,0.0069988335259428824
RandomForest_30_30_17_140,0.028717127815341168,0.021961168248708283,0.006755959566632885
RandomForest_30_30_17_155,0.028759540464247058,0.02180129693727782,0.0069582435269692385
RandomForest_30_30_17_170,0.028247989348681214,0.02156683678391768,0.006681152564763534
RandomForest_30_30_17_185,0.028692048340428624,0.021523682452514948,0.007168365887913676
RandomForest_30_30_17_200,0.02925704910046298,0.021463649940907367,0.007793399159555611
RandomForest_30_50_1_20,0.025398350088459597,0.00444928997501908,0.02094906011344052
RandomForest_30_50_1_35,0.024514431745070668,0.0039902517945865626,0.020524179950484105
RandomForest_30_50_1_50,0.02252020851287264,0.004391145897320221,0.01812906261555242
RandomForest_30_50_1_65,0.02281467571243488,0.004425755837072759,0.018388919875362123
RandomForest_30_50_1_80,0.022914582091530647,0.004378811075474632,0.018535771016056017
RandomForest_30_50_1_95,0.02257366192748926,0.003926489859886634,0.01864717206760263
RandomForest_30_50_1_110,0.021907963865809447,0.004274756298220618,0.017633207567588828
RandomForest_30_50_1_125,0.022338658693878445,0.004112455609734015,0.01822620308414443
RandomForest_30_50_1_140,0.02215337909323862,0.003506361284118562,0.018647017809120058
RandomForest_30_50_1_155,0.02283483313498843,0.00410997063693902,0.01872486249804941
RandomForest_30_50_1_170,0.022916466361152854,0.004327149792431377,0.018589316568721478
RandomForest_30_50_1_185,0.023013904953632456,0.00421346678067027,0.018800438172962185
RandomForest_30_50_1_200,0.0238416646614741,0.0035895234052929375,0.02025214125618116
RandomForest_30_50_5_20,0.028259231760727824,0.01753448550306268,0.010724746257665143
RandomForest_30_50_5_35,0.02667099564099848,0.01480647970218347,0.01186451593881501
RandomForest_30_50_5_50,0.02492637751157688,0.013820752839131598,0.011105624672445283
RandomForest_30_50_5_65,0.025684904808037166,0.012983369337980567,0.0127015354700566
RandomForest_30_50_5_80,0.02457374261986648,0.012807867454912298,0.011765875164954183
RandomForest_30_50_5_95,0.02464934680785382,0.012627498294664606,0.012021848513189215
RandomForest_30_50_5_110,0.02418384210653533,0.012107367999187017,0.012076474107348313
RandomForest_30_50_5_125,0.02487236664785394,0.011899765982986948,0.012972600664866992
RandomForest_30_50_5_140,0.024870764970152514,0.012201666442670235,0.012669098527482279
RandomForest_30_50_5_155,0.02439699820621759,0.011716833178947934,0.012680165027269657
RandomForest_30_50_5_170,0.024956348747260586,0.011576875634065916,0.01337947311319467
RandomForest_30_50_5_185,0.025145097634459435,0.011735207483090725,0.01340989015136871
RandomForest_30_50_5_200,0.02524023222542865,0.01168051043746154,0.013559721787967109
RandomForest_30_50_9_20,0.03156538296431875,0.022650977222803216,0.008914405741515537
RandomForest_30_50_9_35,0.028885420644113622,0.020317892801311632,0.00856752784280199
RandomForest_30_50_9_50,0.027861893522395334,0.018041129462814793,0.009820764059580541
RandomForest_30_50_9_65,0.027163385362412057,0.017673741853604426,0.00948964350880763
RandomForest_30_50_9_80,0.026883610082600224,0.017769815286418498,0.009113794796181726
RandomForest_30_50_9_95,0.02587103791470793,0.017061282871922257,0.008809755042785673
RandomForest_30_50_9_110,0.025716261201692965,0.0171391436146011,0.008577117587091863
RandomForest_30_50_9_125,0.026407004961768805,0.01655154561254191,0.009855459349226894
RandomForest_30_50_9_140,0.026222438003982655,0.01663048710973201,0.009591950894250644
RandomForest_30_50_9_155,0.026115233206054574,0.016151177590125795,0.00996405561592878
RandomForest_30_50_9_170,0.026814155987975388,0.01653546052864488,0.010278695459330509
RandomForest_30_50_9_185,0.026029081203918263,0.01633690230641256,0.009692178897505704
RandomForest_30_50_9_200,0.02647709595272314,0.016616535028002224,0.009860560924720915
RandomForest_30_50_13_20,0.03432682841841084,0.026978066179230726,0.0073487622391801115
RandomForest_30_50_13_35,0.031346554070959806,0.023245731652787573,0.008100822418172234
RandomForest_30_50_13_50,0.02897863033623059,0.021081373168292013,0.007897257167938578
RandomForest_30_50_13_65,0.028334553216611,0.02057441614725874,0.007760137069352257
RandomForest_30_50_13_80,0.028017098167578615,0.020104045266256344,0.00791305290132227
RandomForest_30_50_13_95,0.027379874166878072,0.019594611646486477,0.0077852625203915955
RandomForest_30_50_13_110,0.02835397997946172,0.02009495746919913,0.00825902251026259
RandomForest_30_50_13_125,0.027584311248116236,0.020060098546443892,0.007524212701672344
RandomForest_30_50_13_140,0.027136233922193963,0.019490831569032745,0.007645402353161218
RandomForest_30_50_13_155,0.0280993221583305,0.020091482386547333,0.008007839771783168
RandomForest_30_50_13_170,0.027653847219951316,0.01930371763559917,0.008350129584352148
RandomForest_30_50_13_185,0.026549953296677486,0.019024499075193355,0.0075254542214841305
RandomForest_30_50_13_200,0.02700908625046139,0.019196981691494974,0.007812104558966415
RandomForest_30_50_17_20,0.03605329251574907,0.028540570464166984,0.007512722051582085
RandomForest_30_50_17_35,0.031464778974544264,0.02460770508400748,0.006857073890536785
RandomForest_30_50_17_50,0.03130752669718996,0.02367636370054178,0.007631162996648181
RandomForest_30_50_17_65,0.029496557615108842,0.023302821317576588,0.006193736297532254
RandomForest_30_50_17_80,0.02911966439352793,0.022772517162810233,0.006347147230717696
RandomForest_30_50_17_95,0.028586129373111727,0.021923194719946765,0.006662934653164962
RandomForest_30_50_17_110,0.02850777272639076,0.0221876408285678,0.0063201318978229615
RandomForest_30_50_17_125,0.028300095381944196,0.02182615059884642,0.0064739447830977764
RandomForest_30_50_17_140,0.028762474717495524,0.021695305116349855,0.00706716960114567
RandomForest_30_50_17_155,0.02874028762404479,0.021541228731695006,0.007199058892349786
RandomForest_30_50_17_170,0.028887165141026395,0.0215240528444491,0.0073631122965772955
RandomForest_30_50_17_185,0.028535407677619872,0.02173033116030007,0.006805076517319802
RandomForest_30_50_17_200,0.02933247312307673,0.021824638305148653,0.007507834817928077
RandomForest_30_70_1_20,0.025906302116030983,0.004203443278468963,0.021702858837562018
RandomForest_30_70_1_35,0.02467914985424398,0.004359963937033612,0.020319185917210367
RandomForest_30_70_1_50,0.02345057233569609,0.0037388493025747806,0.019711723033121308
RandomForest_30_70_1_65,0.022814338170672768,0.004028638057793949,0.01878570011287882
RandomForest_30_70_1_80,0.02247304321142587,0.004135490948346814,0.01833755226307906
RandomForest_30_70_1_95,0.023986082635524097,0.004168686668747748,0.019817395966776348
RandomForest_30_70_1_110,0.022926548886699767,0.003902527645822449,0.019024021240877317
RandomForest_30_70_1_125,0.023034528131036278,0.004205954672291937,0.018828573458744342
RandomForest_30_70_1_140,0.02099845708968372,0.004231704422704054,0.016766752666979665
RandomForest_30_70_1_155,0.02366229585496819,0.004041629060035321,0.019620666794932868
RandomForest_30_70_1_170,0.023414955203399566,0.003981081189216047,0.01943387401418352
RandomForest_30_70_1_185,0.02246172856144689,0.0042358055015314314,0.01822592305991546
RandomForest_30_70_1_200,0.022851230276389932,0.004005430860879055,0.01884579941551088
RandomForest_30_70_5_20,0.027698823621816058,0.017752998720582017,0.009945824901234041
RandomForest_30_70_5_35,0.02635725110792741,0.014287798308729088,0.01206945279919832
RandomForest_30_70_5_50,0.02442352603059041,0.013967079810918897,0.010456446219671513
RandomForest_30_70_5_65,0.02494688023647106,0.012775519159155193,0.012171361077315866
RandomForest_30_70_5_80,0.0248647839635898,0.012315533934593675,0.012549250028996125
RandomForest_30_70_5_95,0.02501056859515509,0.012230582730774079,0.01277998586438101
RandomForest_30_70_5_110,0.024446604619188326,0.011701985393301853,0.012744619225886473
RandomForest_30_70_5_125,0.024825066855278036,0.011863993873757438,0.012961072981520598
